Binomial.1.2,Order.1.2,Family.1.2,log10density,log10BM,dataset
Blarina_brevicauda,Eulipotyphla,Soricidae,NA,1.4471580313422192,mam
Blarina_carolinensis,Eulipotyphla,Soricidae,NA,1.130333768495006,mam
Blarina_hylophaga,Eulipotyphla,Soricidae,NA,1.1613680022349748,mam
Blarinella_griselda,Eulipotyphla,Soricidae,NA,0.9030899869919435,mam
Blarinella_quadraticauda,Eulipotyphla,Soricidae,NA,1.0969100130080565,mam
Blarinella_wardi,Eulipotyphla,Soricidae,NA,0.8864907251724818,mam
Blarinomys_breviceps,Rodentia,Cricetidae,NA,1.5658478186735176,mam
Blastocerus_dichotomus,Cetartiodactyla,Cervidae,NA,4.937849754736111,mam
Bootherium_bombifrons,Cetartiodactyla,Bovidae,NA,5.477121254719663,mam
Boromys_offella,Rodentia,Echimyidae,NA,2.505149978319906,mam
Boromys_torrei,Rodentia,Echimyidae,NA,2.0791812460476247,mam
Borungaboodie_hatcheri,Diprotodontia,Potoroidae,NA,4,mam
Bos_gaurus,Cetartiodactyla,Bovidae,NA,5.9164539485499255,mam
Bos_javanicus,Cetartiodactyla,Bovidae,NA,5.845098040014257,mam
Bos_mutus,Cetartiodactyla,Bovidae,NA,5.737391449978478,mam
Bos_primigenius,Cetartiodactyla,Bovidae,NA,5.954242509439325,mam
Bos_sauveli,Cetartiodactyla,Bovidae,NA,5.903089986991944,mam
Boselaphus_tragocamelus,Cetartiodactyla,Bovidae,NA,5.227886704613674,mam
Brachiones_przewalskii,Rodentia,Muridae,NA,1.3424226808222062,mam
Brachylagus_idahoensis,Lagomorpha,Leporidae,NA,2.6245914591268478,mam
Brachyprotoma_obtusata,Carnivora,Mephitidae,NA,3.6532125137753435,mam
Brachytarsomys_albicauda,Rodentia,Nesomyidae,NA,2.3010299956639813,mam
Brachytarsomys_villosa,Rodentia,Nesomyidae,NA,2.342422680822206,mam
Brachyteles_arachnoides,Primates,Atelidae,NA,4.130330551486929,mam
Brachyteles_hypoxanthus,Primates,Atelidae,NA,3.9476787399369364,mam
Brachyuromys_betsileoensis,Rodentia,Nesomyidae,NA,1.9661417327390327,mam
Brachyuromys_ramirohitra,Rodentia,Nesomyidae,NA,1.954242509439325,mam
Bradypus_pygmaeus,Pilosa,Bradypodidae,NA,3.4771212547196626,mam
Bradypus_torquatus,Pilosa,Bradypodidae,NA,3.591064607026499,mam
Bradypus_tridactylus,Pilosa,Bradypodidae,NA,3.5854607295085006,mam
Bradypus_variegatus,Pilosa,Bradypodidae,NA,3.636989101812229,mam
Brotomys_voratus,Rodentia,Echimyidae,NA,2.0791812460476247,mam
Brucepattersonius_albinasus,Rodentia,Cricetidae,NA,1.3010299956639813,mam
Brucepattersonius_griserufescens,Rodentia,Cricetidae,NA,1.4313637641589874,mam
Brucepattersonius_guarani,Rodentia,Cricetidae,NA,1.505149978319906,mam
Brucepattersonius_igniventris,Rodentia,Cricetidae,NA,1.5440680443502757,mam
Brucepattersonius_iheringi,Rodentia,Cricetidae,NA,1.6334684555795864,mam
Brucepattersonius_misionensis,Rodentia,Cricetidae,NA,1.5314789170422551,mam
Brucepattersonius_paradisus,Rodentia,Cricetidae,NA,1.6232492903979006,mam
Brucepattersonius_soricinus,Rodentia,Cricetidae,NA,1.4578818967339924,mam
Bubalus_arnee,Cetartiodactyla,Bovidae,NA,5.860338006570994,mam
Bubalus_depressicornis,Cetartiodactyla,Bovidae,NA,4.944482672150168,mam
Bubalus_grovesi,Cetartiodactyla,Bovidae,NA,5.068185861746161,mam
Bubalus_mindorensis,Cetartiodactyla,Bovidae,NA,5.350248018334163,mam
Bubalus_palaeokerabau,Cetartiodactyla,Bovidae,NA,6.0515154023837345,mam
Bubalus_quarlesi,Cetartiodactyla,Bovidae,NA,4.880813592280791,mam
Budorcas_taxicolor,Cetartiodactyla,Bovidae,NA,5.480006942957151,mam
Bullimus_bagobus,Rodentia,Muridae,NA,2.635986111800833,mam
Bullimus_gamay,Rodentia,Muridae,NA,2.5658478186735176,mam
Bullimus_luzonicus,Rodentia,Muridae,NA,2.6483600109809315,mam
Bunolagus_monticularis,Lagomorpha,Leporidae,NA,3.2430380486862944,mam
Bunomys_andrewsi,Rodentia,Muridae,NA,2.0969100130080562,mam
Bunomys_chrysocomus,Rodentia,Muridae,NA,2.0644579892269186,mam
Bunomys_coelestis,Rodentia,Muridae,NA,2.0791812460476247,mam
Bunomys_fratrorum,Rodentia,Muridae,NA,2.130333768495006,mam
Bunomys_penitus,Rodentia,Muridae,NA,2.230448921378274,mam
Bunomys_prolatus,Rodentia,Muridae,NA,2.1172712956557644,mam
Burramys_parvus,Diprotodontia,Burramyidae,NA,1.6180480967120927,mam
Cabassous_centralis,Cingulata,CingulataFam,NA,3.5809249756756194,mam
Cabassous_chacoensis,Cingulata,CingulataFam,NA,3.173186268412274,mam
Cabassous_tatouay,Cingulata,CingulataFam,NA,3.7283537820212285,mam
Cabassous_unicinctus,Cingulata,CingulataFam,NA,3.681241237375587,mam
Cacajao_calvus,Primates,Pitheciidae,NA,3.763128376799137,mam
Cacajao_hosomi,Primates,Pitheciidae,NA,3.4913616938342726,mam
Caenolestes_caniventer,Paucituberculata,Caenolestidae,NA,1.6020599913279623,mam
Caenolestes_condorensis,Paucituberculata,Caenolestidae,NA,1.6812412373755872,mam
Caenolestes_convelatus,Paucituberculata,Caenolestidae,NA,1.6020599913279623,mam
Caenolestes_fuliginosus,Paucituberculata,Caenolestidae,NA,1.4440447959180762,mam
Caenolestes_sangay,Paucituberculata,Caenolestidae,NA,1.5786392099680724,mam
Caipora_bambuiorum,Primates,Atelidae,NA,4.311753861055754,mam
Calcochloris_obtusirostris,Afrosoricida,Chrysochloridae,NA,1.3820170425748683,mam
Calcochloris_tytonis,Afrosoricida,Chrysochloridae,NA,1.658964842664435,mam
Callicebus_aureipalatii,Primates,Pitheciidae,NA,2.9777236052888476,mam
Callicebus_baptista,Primates,Pitheciidae,NA,2.9806849743633146,mam
Callicebus_barbarabrownae,Primates,Pitheciidae,NA,3.0894458582738342,mam
Callicebus_bernhardi,Primates,Pitheciidae,NA,2.9777236052888476,mam
Callicebus_brunneus,Primates,Pitheciidae,NA,2.9966867556001713,mam
Callicebus_caligatus,Primates,Pitheciidae,NA,2.9966867556001713,mam
Callicebus_caquetensis,Primates,Pitheciidae,NA,2.9614210940664485,mam
Callicebus_cinerascens,Primates,Pitheciidae,NA,2.9966867556001713,mam
Callicebus_coimbrai,Primates,Pitheciidae,NA,3.0725072355288043,mam
Callicebus_cupreus,Primates,Pitheciidae,NA,2.9614210940664485,mam
Callicebus_discolor,Primates,Pitheciidae,NA,2.962700731704341,mam
Callicebus_donacophilus,Primates,Pitheciidae,NA,2.9003671286564705,mam
Callicebus_dubius,Primates,Pitheciidae,NA,2.9966867556001713,mam
Callicebus_hoffmannsi,Primates,Pitheciidae,NA,2.9966867556001713,mam
Callicebus_lucifer,Primates,Pitheciidae,NA,3.123524980942732,mam
Callicebus_lugens,Primates,Pitheciidae,NA,3.080482179068043,mam
Callicebus_medemi,Primates,Pitheciidae,NA,3.113809702672945,mam
Callicebus_melanochir,Primates,Pitheciidae,NA,3.1213628405633913,mam
Callicebus_modestus,Primates,Pitheciidae,NA,2.9966867556001713,mam
Callicebus_moloch,Primates,Pitheciidae,NA,2.9318137039591394,mam
Callicebus_nigrifrons,Primates,Pitheciidae,NA,3.084612020865251,mam
Callicebus_oenanthe,Primates,Pitheciidae,NA,2.9966867556001713,mam
Callicebus_olallae,Primates,Pitheciidae,NA,2.9966867556001713,mam
Callicebus_ornatus,Primates,Pitheciidae,NA,2.9204364065507584,mam
Callicebus_pallescens,Primates,Pitheciidae,NA,2.9201755220100227,mam
Callicebus_personatus,Primates,Pitheciidae,NA,3.130333768495006,mam
Callicebus_purinus,Primates,Pitheciidae,NA,3.124993020025895,mam
Callicebus_regulus,Primates,Pitheciidae,NA,3.105033050393594,mam
Callicebus_stephennashi,Primates,Pitheciidae,NA,2.838849090737255,mam
Callicebus_torquatus,Primates,Pitheciidae,NA,3.0211892990699383,mam
Callimico_goeldii,Primates,Callitrichidae,NA,2.681241237375587,mam
Callistomys_pictus,Rodentia,Echimyidae,NA,2.7151673578484576,mam
Callithrix_aurita,Primates,Callitrichidae,NA,2.534026106056135,mam
Callithrix_flaviceps,Primates,Callitrichidae,NA,2.534026106056135,mam
Callithrix_geoffroyi,Primates,Callitrichidae,NA,2.534026106056135,mam
Callithrix_jacchus,Primates,Callitrichidae,NA,2.4653828514484184,mam
Callithrix_kuhlii,Primates,Callitrichidae,NA,2.534026106056135,mam
Callithrix_penicillata,Primates,Callitrichidae,NA,2.534026106056135,mam
Callosciurus_adamsi,Rodentia,Sciuridae,NA,2.128722284338427,mam
Callosciurus_albescens,Rodentia,Sciuridae,NA,2.1970047280230456,mam
Callosciurus_baluensis,Rodentia,Sciuridae,NA,2.5514499979728753,mam
Callosciurus_caniceps,Rodentia,Sciuridae,NA,2.4099331233312946,mam
Callosciurus_erythraeus,Rodentia,Sciuridae,NA,2.4471580313422194,mam
Callosciurus_finlaysonii,Rodentia,Sciuridae,NA,2.444044795918076,mam
Callosciurus_inornatus,Rodentia,Sciuridae,NA,2.5118833609788744,mam
Callosciurus_melanogaster,Rodentia,Sciuridae,NA,2.444044795918076,mam
Callosciurus_nigrovittatus,Rodentia,Sciuridae,NA,2.305351369446624,mam
Callosciurus_notatus,Rodentia,Sciuridae,NA,2.295567099962479,mam
Callosciurus_orestes,Rodentia,Sciuridae,NA,2.444044795918076,mam
Callosciurus_phayrei,Rodentia,Sciuridae,NA,2.429752280002408,mam
Callosciurus_prevostii,Rodentia,Sciuridae,NA,2.5581083016305497,mam
Callosciurus_pygerythrus,Rodentia,Sciuridae,NA,2.401400540781544,mam
Callosciurus_quinquestriatus,Rodentia,Sciuridae,NA,2.503245771465113,mam
Callospermophilus_lateralis,Rodentia,Sciuridae,NA,2.2810333672477277,mam
Callospermophilus_madrensis,Rodentia,Sciuridae,NA,2.439332693830263,mam
Callospermophilus_saturatus,Rodentia,Sciuridae,NA,2.342422680822206,mam
Calomys_boliviae,Rodentia,Calomyscidae,NA,1.4313637641589874,mam
Calomys_callidus,Rodentia,Calomyscidae,NA,1.4313637641589874,mam
Calomys_callosus,Rodentia,Calomyscidae,NA,1.6812412373755872,mam
Calomys_expulsus,Rodentia,Calomyscidae,NA,1.4502491083193612,mam
Calomys_fecundus,Rodentia,Calomyscidae,NA,1.6127838567197355,mam
Calomys_hummelincki,Rodentia,Calomyscidae,NA,1.4313637641589874,mam
Calomys_laucha,Rodentia,Calomyscidae,NA,1.146128035678238,mam
Calomys_lepidus,Rodentia,Calomyscidae,NA,1.424881636631067,mam
Calomys_musculinus,Rodentia,Calomyscidae,NA,1.3031960574204888,mam
Calomys_sorellus,Rodentia,Calomyscidae,NA,1.3010299956639813,mam
Calomys_tener,Rodentia,Calomyscidae,NA,1.1398790864012365,mam
Calomys_tocantinsi,Rodentia,Calomyscidae,NA,1.403120521175818,mam
Calomys_venustus,Rodentia,Calomyscidae,NA,1.705007959333336,mam
Calomyscus_bailwardi,Rodentia,Calomyscidae,NA,1.3096301674258988,mam
Calomyscus_baluchi,Rodentia,Calomyscidae,NA,1.3031960574204888,mam
Calomyscus_elburzensis,Rodentia,Calomyscidae,NA,1.2304489213782739,mam
Calomyscus_grandis,Rodentia,Calomyscidae,NA,1.2624510897304295,mam
Calomyscus_hotsoni,Rodentia,Calomyscidae,NA,1.212187604403958,mam
Calomyscus_mystax,Rodentia,Calomyscidae,NA,1.2304489213782739,mam
Calomyscus_tsolovi,Rodentia,Calomyscidae,NA,1.1038037209559568,mam
Calomyscus_urartensis,Rodentia,Calomyscidae,NA,1.2174839442139063,mam
Caloprymnus_campestris,Diprotodontia,Potoroidae,NA,2.9542425094393248,mam
Caluromys_derbianus,Didelphimorphia,Didelphidae,NA,2.4727564493172123,mam
Caluromys_lanatus,Didelphimorphia,Didelphidae,NA,2.5118833609788744,mam
Caluromys_philander,Didelphimorphia,Didelphidae,NA,2.3604040547299387,mam
Caluromysiops_irrupta,Didelphimorphia,Didelphidae,NA,2.3979400086720375,mam
Calyptophractus_retusus,Cingulata,CingulataFam,NA,2.113943352306837,mam
Camelops_hesternus,Cetartiodactyla,Camelidae,NA,6.041392685158225,mam
Camelus_dromedarius,Cetartiodactyla,Camelidae,NA,5.903089986991944,mam
Camelus_ferus,Cetartiodactyla,Camelidae,NA,5.838849090737256,mam
Canariomys_bravoi,Rodentia,Muridae,NA,3.1760912590556813,mam
Canariomys_tamarani,Rodentia,Muridae,NA,3,mam
Candiacervus_cretensis,Cetartiodactyla,Cervidae,NA,4.899999871665804,mam
Candiacervus_dorothensis,Cetartiodactyla,Cervidae,NA,5.731491098377765,mam
Candiacervus_major,Cetartiodactyla,Cervidae,NA,5.850232938166912,mam
Candiacervus_rethymnensis,Cetartiodactyla,Cervidae,NA,5.345354123142127,mam
Candiacervus_ropalophorus,Cetartiodactyla,Cervidae,NA,4.475999327046516,mam
Candiacervus_spII,Cetartiodactyla,Cervidae,NA,4.629301521770752,mam
Canis_adustus,Carnivora,Canidae,NA,4.010719628351769,mam
Canis_aureus,Carnivora,Canidae,NA,4.014738891140639,mam
Canis_dirus,Carnivora,Canidae,NA,4.8061799739838875,mam
Canis_latrans,Carnivora,Canidae,NA,4.127308933608117,mam
Canis_lupus,Carnivora,Canidae,NA,4.507630573582486,mam
Canis_mesomelas,Carnivora,Canidae,NA,3.929418925714293,mam
Canis_rufus,Carnivora,Canidae,NA,4.361410496310021,mam
Canis_simensis,Carnivora,Canidae,NA,4,mam
Cannomys_badius,Rodentia,Spalacidae,NA,2.439332693830263,mam
Cansumys_canus,Rodentia,Cricetidae,NA,1.9566485792052033,mam
Capra_aegagrus,Cetartiodactyla,Bovidae,NA,4.525044807036846,mam
Capra_caucasica,Cetartiodactyla,Bovidae,NA,4.740362689494244,mam
Capra_cylindricornis,Cetartiodactyla,Bovidae,NA,4.698970004336019,mam
Capra_falconeri,Cetartiodactyla,Bovidae,NA,4.6127838567197355,mam
Capra_ibex,Cetartiodactyla,Bovidae,NA,4.930268799858884,mam
Capra_nubiana,Cetartiodactyla,Bovidae,NA,4.796746351904682,mam
Capra_pyrenaica,Cetartiodactyla,Bovidae,NA,4.698970004336019,mam
Capra_sibirica,Cetartiodactyla,Bovidae,NA,5.113943352306837,mam
Capra_walie,Cetartiodactyla,Bovidae,NA,5,mam
Capreolus_capreolus,Cetartiodactyla,Cervidae,NA,4.352182518111363,mam
Capreolus_miyakoensis,Cetartiodactyla,Cervidae,NA,4.3820044280291235,mam
Capreolus_pygargus,Cetartiodactyla,Cervidae,NA,4.640999895617493,mam
Capricornis_crispus,Cetartiodactyla,Bovidae,NA,4.570075705321604,mam
Capricornis_milneedwardsii,Cetartiodactyla,Bovidae,NA,5.113943352306837,mam
Capricornis_rubidus,Cetartiodactyla,Bovidae,NA,4.942008053022313,mam
Capricornis_sumatraensis,Cetartiodactyla,Bovidae,NA,4.942008053022313,mam
Capricornis_swinhoei,Cetartiodactyla,Bovidae,NA,4.3222192947339195,mam
Capricornis_thar,Cetartiodactyla,Bovidae,NA,5.0511525224473814,mam
CapriniGen_spA,Cetartiodactyla,Bovidae,NA,4.801199893697898,mam
Caprolagus_hispidus,Lagomorpha,Leporidae,NA,3.397418542351348,mam
Capromeryx_minor,Cetartiodactyla,Antilocapridae,NA,4.021602716028243,mam
Capromys_garridoi,Rodentia,Echimyidae,NA,3.0969100130080562,mam
Capromys_pilorides,Rodentia,Echimyidae,NA,3.4899584794248346,mam
Caracal_aurata,Carnivora,Felidae,NA,4.027349607774757,mam
Caracal_caracal,Carnivora,Felidae,NA,4.138299539649473,mam
Cardiocranius_paradoxus,Rodentia,Dipodidae,NA,0.9344984512435677,mam
Carpitalpa_arendsi,Afrosoricida,Chrysochloridae,NA,1.7185016888672742,mam
Carpomys_melanurus,Rodentia,Muridae,NA,2.2174839442139063,mam
Carpomys_phaeurus,Rodentia,Muridae,NA,2.089905111439398,mam
Carterodon_sulcidens,Rodentia,Echimyidae,NA,2.056142262059052,mam
Caryomys_eva,Rodentia,Cricetidae,NA,1.4265112613645752,mam
Caryomys_inez,Rodentia,Cricetidae,NA,1.4265112613645752,mam
Castor_canadensis,Rodentia,Castoridae,NA,4.3388547462523235,mam
Castor_fiber,Rodentia,Castoridae,NA,4.278753600952829,mam
Castoroides_ohioensis,Rodentia,Castoridae,NA,4.903089986991944,mam
Catagonus_stenocephalus,Cetartiodactyla,Tayassuidae,NA,4.542600132712427,mam
Catagonus_wagneri,Cetartiodactyla,Tayassuidae,NA,4.551039908501546,mam
Catonyx_cuvieri,Pilosa,Mylodontidae,NA,5.201355878043149,mam
Catopuma_badia,Carnivora,Felidae,NA,3.3979400086720375,mam
Catopuma_temminckii,Carnivora,Felidae,NA,4.060697840353612,mam
Cavia_aperea,Rodentia,Caviidae,NA,2.739572344450092,mam
Cavia_fulgida,Rodentia,Caviidae,NA,2.4510184521554574,mam
Cavia_intermedia,Rodentia,Caviidae,NA,2.819872821950546,mam
Cavia_magna,Rodentia,Caviidae,NA,2.662757831681574,mam
Cavia_patzelti,Rodentia,Caviidae,NA,2.742568034366142,mam
Cavia_tschudii,Rodentia,Caviidae,NA,3,mam
Cebuella_pygmaea,Primates,Callitrichidae,NA,1.845098040014257,mam
Cebus_aequatorialis,Primates,Cebidae,NA,3.337459261290656,mam
Cebus_albifrons,Primates,Cebidae,NA,3.419790586106363,mam
Cebus_brunneus,Primates,Cebidae,NA,3.3797948432769815,mam
Cebus_capucinus,Primates,Cebidae,NA,3.436639631692661,mam
Cebus_cesarae,Primates,Cebidae,NA,3.3964085952240453,mam
Cebus_cuscinus,Primates,Cebidae,NA,3.462397997898956,mam
Cebus_kaapori,Primates,Cebidae,NA,3.4149733479708178,mam
Cebus_malitiosus,Primates,Cebidae,NA,3.3976967356393635,mam
Cebus_versicolor,Primates,Cebidae,NA,3.398703695113079,mam
Cephalophus_adersi,Cetartiodactyla,Bovidae,NA,3.9661417327390325,mam
Cephalophus_callipygus,Cetartiodactyla,Bovidae,NA,4.261260489090183,mam
Cephalophus_dorsalis,Cetartiodactyla,Bovidae,NA,4.301029995663981,mam
Cephalophus_harveyi,Cetartiodactyla,Bovidae,NA,4.161370997359005,mam
Cephalophus_jentinki,Cetartiodactyla,Bovidae,NA,4.8450999012723335,mam
Cephalophus_leucogaster,Cetartiodactyla,Bovidae,NA,4.103800301300904,mam
Cephalophus_natalensis,Cetartiodactyla,Bovidae,NA,4.079181246047625,mam
Cephalophus_niger,Cetartiodactyla,Bovidae,NA,4.309630167425898,mam
Cephalophus_nigrifrons,Cetartiodactyla,Bovidae,NA,4.143008551367672,mam
Cephalophus_ogilbyi,Cetartiodactyla,Bovidae,NA,4.301029995663981,mam
Cephalophus_rufilatus,Cetartiodactyla,Bovidae,NA,4.079181246047625,mam
Cephalophus_silvicultor,Cetartiodactyla,Bovidae,NA,4.86033980364789,mam
Cephalophus_spadix,Cetartiodactyla,Bovidae,NA,4.7481903535775505,mam
Cephalophus_weynsi,Cetartiodactyla,Bovidae,NA,4.230448921378274,mam
Cephalophus_zebra,Cetartiodactyla,Bovidae,NA,4.243040530361958,mam
Ceratotherium_simum,Perissodactyla,Rhinocerotidae,NA,6.469819999080462,mam
Cercartetus_caudatus,Diprotodontia,Burramyidae,NA,1.3979400086720377,mam
Cercartetus_concinnus,Diprotodontia,Burramyidae,NA,1.1139433523068367,mam
Cercartetus_lepidus,Diprotodontia,Burramyidae,NA,0.8450980400142568,mam
Cercartetus_nanus,Diprotodontia,Burramyidae,NA,1.380211241711606,mam
Cercocebus_agilis,Primates,Cercopithecidae,NA,3.9043584441359873,mam
Cercocebus_atys,Primates,Cercopithecidae,NA,3.8832865879962153,mam
Cercocebus_chrysogaster,Primates,Cercopithecidae,NA,3.976606719266922,mam
Cercocebus_galeritus,Primates,Cercopithecidae,NA,3.868232868422465,mam
Cercocebus_lunulatus,Primates,Cercopithecidae,NA,3.861832997657945,mam
Cercocebus_sanjei,Primates,Cercopithecidae,NA,3.9043584441359873,mam
Cercocebus_torquatus,Primates,Cercopithecidae,NA,3.9103789111170113,mam
Cercopithecus_ascanius,Primates,Cercopithecidae,NA,3.550228353055094,mam
Cercopithecus_campbelli,Primates,Cercopithecidae,NA,3.6127838567197355,mam
Cercopithecus_cephus,Primates,Cercopithecidae,NA,3.5422027824340283,mam
Cercopithecus_denti,Primates,Cercopithecidae,NA,3.6074550232146687,mam
Cercopithecus_diana,Primates,Cercopithecidae,NA,3.620656479819621,mam
Cercopithecus_dryas,Primates,Cercopithecidae,NA,3.4878451201114355,mam
Cercopithecus_erythrogaster,Primates,Cercopithecidae,NA,3.3979400086720375,mam
Cercopithecus_erythrotis,Primates,Cercopithecidae,NA,3.59309768417448,mam
Cercopithecus_hamlyni,Primates,Cercopithecidae,NA,3.8372727025023003,mam
Cercopithecus_lowei,Primates,Cercopithecidae,NA,3.59659709562646,mam
Cercopithecus_mitis,Primates,Cercopithecidae,NA,3.6989700043360187,mam
Cercopithecus_mona,Primates,Cercopithecidae,NA,3.6241066921011207,mam
Cercopithecus_neglectus,Primates,Cercopithecidae,NA,3.738780558484369,mam
Cercopithecus_nictitans,Primates,Cercopithecidae,NA,3.763675021878834,mam
Cercopithecus_petaurista,Primates,Cercopithecidae,NA,3.443262987458695,mam
Cercopithecus_roloway,Primates,Cercopithecidae,NA,3.6580113966571126,mam
Cercopithecus_sclateri,Primates,Cercopithecidae,NA,3.5282737771670436,mam
Cerdocyon_thous,Carnivora,Canidae,NA,3.7193312869837265,mam
Cerradomys_andersoni,Rodentia,Cricetidae,NA,1.568201724066995,mam
Cerradomys_maracajuensis,Rodentia,Cricetidae,NA,1.9595183769729982,mam
Cerradomys_marinhus,Rodentia,Cricetidae,NA,2.113943352306837,mam
Cerradomys_scotti,Rodentia,Cricetidae,NA,1.9637878273455553,mam
Cerradomys_subflavus,Rodentia,Cricetidae,NA,1.9840770339028309,mam
Cervalces_scotti,Cetartiodactyla,Cervidae,NA,5.800717078282385,mam
Cervus_albirostris,Cetartiodactyla,Cervidae,NA,5.096910013008056,mam
Cervus_astylodon,Cetartiodactyla,Cervidae,NA,4.267000324328207,mam
Cervus_canadensis,Cetartiodactyla,Cervidae,NA,5.1180993120779945,mam
Cervus_elaphus,Cetartiodactyla,Cervidae,NA,5.1180993120779945,mam
Cervus_nippon,Cetartiodactyla,Cervidae,NA,4.724275869600789,mam
Chacodelphys_formosa,Didelphimorphia,Didelphidae,NA,1,mam
Chaeropus_ecaudatus,Peramelemorphia,Chaeropodidae,NA,2.3010299956639813,mam
Chaetocauda_sichuanensis,Rodentia,Gliridae,NA,1.481442628502305,mam
Chaetodipus_arenarius,Rodentia,Heteromyidae,NA,1.3617278360175928,mam
Chaetodipus_artus,Rodentia,Heteromyidae,NA,1.3463529744506386,mam
Chaetodipus_baileyi,Rodentia,Heteromyidae,NA,1.421603926869831,mam
Chaetodipus_californicus,Rodentia,Heteromyidae,NA,1.3424226808222062,mam
Chaetodipus_eremicus,Rodentia,Heteromyidae,NA,1.2787536009528289,mam
Chaetodipus_fallax,Rodentia,Heteromyidae,NA,1.271841606536499,mam
Chaetodipus_formosus,Rodentia,Heteromyidae,NA,1.290034611362518,mam
Chaetodipus_goldmani,Rodentia,Heteromyidae,NA,1.3617278360175928,mam
Chaetodipus_hispidus,Rodentia,Heteromyidae,NA,1.505149978319906,mam
Chaetodipus_intermedius,Rodentia,Heteromyidae,NA,1.2174839442139063,mam
Chaetodipus_lineatus,Rodentia,Heteromyidae,NA,1.3617278360175928,mam
Chaetodipus_nelsoni,Rodentia,Heteromyidae,NA,1.1986570869544226,mam
Chaetodipus_penicillatus,Rodentia,Heteromyidae,NA,1.2278867046136734,mam
Chaetodipus_pernix,Rodentia,Heteromyidae,NA,1.2304489213782739,mam
Chaetodipus_rudinoris,Rodentia,Heteromyidae,NA,1.414973347970818,mam
Chaetodipus_spinatus,Rodentia,Heteromyidae,NA,1.2148438480476977,mam
Chaetomys_subspinosus,Rodentia,Erethizontidae,NA,3.113943352306837,mam
Chaetophractus_vellerosus,Cingulata,CingulataFam,NA,3.012837224705172,mam
Chaetophractus_villosus,Cingulata,CingulataFam,NA,3.6570558528571038,mam
Cheirogaleus_crossleyi,Primates,Cheirogaleidae,NA,2.574031267727719,mam
Cheirogaleus_major,Primates,Cheirogaleidae,NA,2.6532125137753435,mam
Cheirogaleus_medius,Primates,Cheirogaleidae,NA,2.2576785748691846,mam
Cheirogaleus_minusculus,Primates,Cheirogaleidae,NA,2.300812794118117,mam
Cheirogaleus_sibreei,Primates,Cheirogaleidae,NA,2.455606112581867,mam
Chelemys_delfini,Rodentia,Cricetidae,NA,1.4502491083193612,mam
Chelemys_macronyx,Rodentia,Cricetidae,NA,1.865103974641128,mam
Chelemys_megalonyx,Rodentia,Cricetidae,NA,1.7058637122839193,mam
Chibchanomys_orcesi,Rodentia,Cricetidae,NA,1.5740312677277188,mam
Chibchanomys_trichotis,Rodentia,Cricetidae,NA,1.6989700043360187,mam
Chilomys_instans,Rodentia,Cricetidae,NA,1.2787536009528289,mam
Chimarrogale_hantu,Eulipotyphla,Soricidae,NA,1.7403626894942439,mam
Chimarrogale_himalayica,Eulipotyphla,Soricidae,NA,1.541579243946581,mam
Chimarrogale_phaeura,Eulipotyphla,Soricidae,NA,1.505149978319906,mam
Chimarrogale_platycephalus,Eulipotyphla,Soricidae,NA,1.505149978319906,mam
Chimarrogale_styani,Eulipotyphla,Soricidae,NA,1.4116197059632303,mam
Chimarrogale_sumatrana,Eulipotyphla,Soricidae,NA,1.4771212547196624,mam
