(Intercept),log10BM,random.effect,tree,chain
2.9202720177854644,-0.43309598118321446,0.22189637164277082,62,1
2.8951128310727654,-0.36362460231066507,0.12075674753125762,62,2
3.2180410094588296,-0.4541455871976723,0.038612091185508055,62,3
3.5127762292886473,-0.5342671259713825,-0.10713492755476564,63,1
3.8486695361571037,-0.5012113088014303,-0.5169033730221498,63,2
2.666562667043763,-0.47481226567470003,0.6138969665331937,63,3
3.058478467151872,-0.49260058000072604,0.23292173615160824,66,1
1.9644936281692935,-0.4541134767729531,1.2166042852241024,66,2
2.3637318902183324,-0.4669256784109166,0.9443328059126364,66,3
2.3277155314281117,-0.41184865217655897,0.7657630709026032,70,1
3.0074461455151322,-0.5088414663114236,0.333318046538312,70,2
3.350161004171241,-0.49400386039633304,-0.06584802376569968,70,3
2.5593996161187533,-0.48700522229410126,0.7246036766876868,68,1
2.160756679120823,-0.4817211578192655,1.119309067040534,68,2
2.995221677367226,-0.500853213430446,0.34919237949682597,68,3
2.47086071970989,-0.528576120181242,0.9119431965402869,65,1
3.829668788021081,-0.5095520083268639,-0.5003233819863746,65,2
3.2566246232127014,-0.4382107088167686,-0.09020963086909503,65,3
3.1535183054947993,-0.6423139008402359,0.5128701028432955,67,1
2.6047260452760383,-0.47733767417958006,0.6706406939019686,67,2
3.863200204388704,-0.5988743955967948,-0.2768548684789342,67,3
2.4691546914327773,-0.4284761655994771,0.6530371945798693,73,1
2.8885545908128734,-0.465415085083805,0.35070994796559884,73,2
3.121324367893976,-0.5144330867751705,0.2698137209542634,73,3
3.0456272067895043,-0.3776035817572847,0.0348523354516683,69,1
2.4559064629720524,-0.5267267739109229,0.9216759192217779,69,2
2.3179303784236254,-0.5001629000907997,1.0055087700764003,69,3
3.9009346268976515,-0.4964413706038613,-0.5601056790883215,74,1
3.117610712914029,-0.5003915438428521,0.22922459271145937,74,2
1.9794236496800295,-0.403479168220656,1.1170802673939062,74,3
3.807135415423545,-0.4896830600919202,-0.47924921854949115,71,1
2.3636592874363487,-0.5722885179784498,1.1209640221087542,71,2
2.250763483956689,-0.5813527127174893,1.2635251493616722,71,3
3.5636866836284753,-0.5784049087887979,-0.033653973729843877,72,1
2.1812309539527632,-0.5439205771835987,1.226623628854385,72,2
2.9319377850333694,-0.40243677581020165,0.15954039931746503,72,3
2.242354132635228,-0.4958285074098967,1.0577218104600006,75,1
3.7612126505337073,-0.4633316557883518,-0.5505024104151846,75,2
2.302284533827333,-0.4646740255266195,0.9564677999358304,75,3
2.308587569190422,-0.4084698615843081,0.8074763147522923,79,1
2.641736161574954,-0.47633751390094403,0.6302422606422218,79,2
2.330632314682589,-0.5175474769348511,1.0535856623471112,79,3
4.07997887278907,-0.5442871441628085,-0.6358491904307941,76,1
3.09171356416482,-0.5346824799562455,0.2884070954731293,76,2
3.400808214006247,-0.5078660954604857,-0.03880238975253982,76,3
3.6910565640137065,-0.5013958614035801,-0.3649993474484289,77,1
3.5880750097785494,-0.5624113908561412,-0.12075701132151787,77,2
2.52954246031004,-0.4802310891827801,0.7847614055473833,77,3
2.8243526469659628,-0.5368841732706642,0.64075762833522,78,1
1.3605847314320272,-0.47590784902422456,1.9183857176505845,78,2
3.4309798948888783,-0.5255061235802714,-0.061757620229413626,78,3
2.37012498601689,-0.4712540506152436,0.9091520628974266,80,1
3.656971594427887,-0.4814572256291285,-0.3696202082115135,80,2
1.92467452033452,-0.5393988559371792,1.4761095502503014,80,3
3.0443233172700275,-0.5401056114060339,0.40066276157562347,81,1
3.72663300494969,-0.47865440619807487,-0.46592480987100976,81,2
3.678140572432312,-0.5105681069253478,-0.286226654775553,81,3
2.9385986946799676,-0.5657003967498895,0.5280326650376123,82,1
3.562782363507722,-0.4947069546615239,-0.3143722555137434,82,2
3.7643905188742792,-0.5900328147981782,-0.20739471370564852,82,3
3.370875202854222,-0.44827417650958523,-0.13845032983069722,84,1
3.56775093129545,-0.44497321965172887,-0.3838799539939356,84,2
2.3930696071529383,-0.4416524747357471,0.7885250639354956,84,3
2.647356098583259,-0.5128883285360644,0.6769209796127966,83,1
2.779614110953844,-0.5342261017067358,0.640237856925748,83,2
2.169417911180062,-0.46794567465258297,1.0678466562985585,83,3
3.870318269847303,-0.5718793195846956,-0.3359453140477983,86,1
3.9447212850645883,-0.5309826129960129,-0.5452217773721187,86,2
3.8786318212078186,-0.5165919181563368,-0.45872259097928075,86,3
2.8380111657606903,-0.514994369710621,0.5178704909561258,87,1
4.811835635540774,-0.6113191858166829,-1.24711956537208,87,2
2.782713042834075,-0.5459570459497627,0.605280455522048,87,3
3.2954625482670963,-0.4977370711203548,0.0171019097554018,85,1
3.458390050698654,-0.4623088151565753,-0.25710507599835164,85,2
2.8324156494963972,-0.48439086101802786,0.4340663926683502,85,3
1.259633079826017,-0.4848618507712672,1.98444420615696,89,1
2.43139356818574,-0.48671409535745624,0.8660847419350274,89,2
3.573018697261432,-0.4460901396232657,-0.3969078713494958,89,3
3.2529256482048368,-0.5241071456111968,0.14706763018528582,90,1
1.6572409634827636,-0.4615200510015711,1.617796327857519,90,2
1.922301837352279,-0.4390676859766245,1.2502420154174572,90,3
2.629369959642645,-0.4545988057652721,0.6184559304872924,92,1
2.825528955196205,-0.5990798645907489,0.7318770400841625,92,2
2.4144285901820695,-0.38062265466942335,0.6316585955800313,92,3
2.9594221951338113,-0.5994968803861411,0.6602264046827795,88,1
2.54481944469444,-0.47550820841570385,0.7039580655275206,88,2
2.739498027091031,-0.47410462028528855,0.5080900515818442,88,3
3.430156237183837,-0.6057118725730106,0.1083157434542509,91,1
3.6372421556006884,-0.47242240855121054,-0.3667954545056632,91,2
2.521522441516936,-0.47323178105580155,0.7464186539247739,91,3
3.1992629004234914,-0.44975515914848074,-0.05444241689663352,93,1
2.8859363499868778,-0.4933694842911791,0.4381463871152771,93,2
3.1840676575520774,-0.5323479367070831,0.24627993134760645,93,3
3.077111225371482,-0.4563090545270825,0.14944390130779142,96,1
2.9429624252952635,-0.4954989416510216,0.3878900977023285,96,2
3.581733851315221,-0.5028238887680345,-0.22335145317358626,96,3
3.6242769226955716,-0.4832082304346841,-0.326427406464913,95,1
1.993019141300465,-0.4879218562855385,1.2424176485275822,95,2
1.4360638841753826,-0.5062338676580111,1.8955847994411386,95,3
2.174813006189652,-0.47227704324177466,1.0892845001115887,94,1
3.7587140187679324,-0.517342890082773,-0.41001109369818783,94,2
1.88144474211731,-0.4911551837576553,1.3944456283880842,94,3
3.2677863840654027,-0.4664594427958946,0.008628190382878273,97,1
2.7046881575806765,-0.4572750805527903,0.5075052171684835,97,2
2.7402777348602285,-0.5345293173159007,0.7416666606976147,97,3
2.3746412599284668,-0.49688236706424505,0.9920457887393285,98,1
3.196517634072734,-0.5359957521723118,0.255646361471889,98,2
3.7459403102620854,-0.5745664780552033,-0.2505193776416488,98,3
3.3246511111501604,-0.5218263852148084,0.019396310422122892,100,1
2.508281827334031,-0.47390490185352974,0.7585193336496192,100,2
2.2066286576591665,-0.48453998105833307,1.128382549786544,100,3
2.8834029357676627,-0.4924282315187156,0.42393953563321823,99,1
4.871189433549603,-0.5003492190626275,-1.5331301453011514,99,2
2.4847442569152918,-0.4527865754425875,0.7684528876702569,99,3
2.9887562803342007,-0.5528597997035831,0.4830194973540098,101,1
3.1118578708701534,-0.5004481031646719,0.19791651734568724,101,2
1.9605918208462754,-0.4603780785400886,1.294439912669872,101,3
0.8391971582022961,-0.44660600254428573,2.3665552832595775,102,1
3.2369234581092314,-0.48721772349381354,0.0654890109709558,102,2
2.774555428652093,-0.39901411352911964,0.32340129527432404,102,3
2.6694003134034574,-0.5867611347348429,0.8193683752095624,105,1
2.495403518223611,-0.5794112283620052,1.0330255904477947,105,2
3.51905571242969,-0.49184967915550715,-0.2142026243627997,105,3
3.577693401326542,-0.46718977083219215,-0.33985052573786745,103,1
3.6693472957776976,-0.45941689163737465,-0.3668854141452269,103,2
3.566242615459487,-0.5622517519644816,-0.08145585082342101,103,3
2.999946323776385,-0.5221578049531672,0.3576308455880068,104,1
2.5912679115972423,-0.46114608498464804,0.6726502026027887,104,2
1.7700943281161017,-0.4664169366587885,1.497633106387228,104,3
2.531998383870814,-0.499767916185192,0.7734928359966907,106,1
3.1755697916451027,-0.4337077114969361,-0.007176097960629308,106,2
2.838910336664412,-0.4808077109482838,0.46690471719447063,106,3
2.9387651867509703,-0.5194387355004437,0.3990160259102153,107,1
2.4463584011318744,-0.4944277208123822,0.8930119669810531,107,2
2.8117911818153516,-0.5240735713159665,0.535878829027062,107,3
3.4902001220507373,-0.3678879314684309,-0.47527151577545385,110,1
3.9576110044654342,-0.5010802001343109,-0.6108453001056078,110,2
2.199149436695734,-0.5040967767708935,1.164024371913341,110,3
2.723521658073878,-0.5495789677734138,0.7128363740127386,109,1
2.87296126774163,-0.5857579889780027,0.6099872169333739,109,2
2.799523895024322,-0.5032367313397117,0.6316733577173744,109,3
3.185966789489612,-0.4128934398831916,-0.1207995885399027,108,1
2.9746731246996205,-0.4299901750055142,0.16431803540924642,108,2
3.4982084857656446,-0.47033596758774365,-0.2433125025493181,108,3
4.226776358518691,-0.45587875971978065,-0.9969567940844183,112,1
2.2412184181812336,-0.47964569032774307,1.0506979046543152,112,2
1.6984001570381224,-0.5133062471213634,1.6582534117038634,112,3
3.2374821820340003,-0.5076796990033472,0.16005406147746484,111,1
3.7746411023981636,-0.5358165789530176,-0.35849865722527946,111,2
1.5836271668813424,-0.38294763896556105,1.4536897957595047,111,3
3.490065036516171,-0.4922102979035117,-0.1748101205241314,113,1
2.734313618086162,-0.4840307548038254,0.5694761735807132,113,2
2.908036012064258,-0.49915491593128536,0.44035276575665766,113,3
3.158706438334775,-0.486975336301839,0.10452344180897503,114,1
2.350233188168204,-0.5545945661870064,1.0670910390019421,114,2
3.2515548859664705,-0.5479827222879976,0.15131748350933988,114,3
3.075804620209965,-0.5013411344989436,0.2761269485892332,115,1
3.2338260056858417,-0.5701750330408686,0.25690784051169374,115,2
3.508968024267233,-0.5260697380290367,-0.15079124317528522,115,3
1.6893603035714477,-0.42971393730840646,1.480491652031556,119,1
3.228393113349739,-0.5035368522076169,0.0890360351691753,119,2
1.4500051475915825,-0.5171213906432968,1.9358406488055928,119,3
3.748061371326912,-0.5005727050811402,-0.43396479125483145,117,1
2.762084873225831,-0.5180326226145553,0.6281976669529772,117,2
2.5840309081795567,-0.5839168095262721,0.9062807084402005,117,3
2.3191809251657105,-0.47230030260107014,0.9711032106848164,116,1
2.578607299095893,-0.4920332259425777,0.7005702405264129,116,2
2.0141137283935677,-0.6371755086365738,1.6526163779496437,116,3
3.585130130930338,-0.5620656821083685,-0.12317257757909454,118,1
2.343306381662842,-0.47157003192114644,0.9083934695934878,118,2
2.852894585870672,-0.5085584344633389,0.4964993986723335,118,3
3.052546627848642,-0.5669215846428415,0.4307159130120294,120,1
3.373442370677367,-0.46296506423095707,-0.11313997867619614,120,2
2.8836091678840603,-0.5674058374934248,0.6294954906119931,120,3
3.359380983078154,-0.5878536509117112,0.15500860799974545,122,1
3.0857074196082976,-0.4472855516796699,0.08482116351240916,122,2
2.2280441931106907,-0.49505602798308246,1.1057341643711194,122,3
3.1818851468342473,-0.4996606535933097,0.13424945767786264,121,1
3.3162519643228734,-0.5998066772244783,0.24811347908483347,121,2
3.32088041921088,-0.48198197341844207,-0.011497862031672452,121,3
1.9617564809741452,-0.5170726416690741,1.3479785629176118,123,1
2.9840216586890165,-0.45021492331579793,0.25466137072646633,123,2
1.1974924228768487,-0.5196683484900859,2.2068348923268455,123,3
3.0230027436446107,-0.5440629612967314,0.4048052719563275,124,1
2.826355906538083,-0.48143970032106154,0.4509162932984295,124,2
4.046604596858742,-0.5333056362433126,-0.6372597130572912,124,3
2.5424472615122795,-0.39222366666945163,0.5526229424812089,126,1
1.9483620604150929,-0.3999799730736413,1.117101951365917,126,2
1.7153574160620337,-0.46287404871327453,1.494384344017012,126,3
2.3787566309110844,-0.564586173844873,1.1008395630494963,125,1
4.191129890590673,-0.5068284364388091,-0.8046125821777186,125,2
1.777617110114079,-0.4953946522437036,1.5687417383600761,125,3
2.3667398551206134,-0.4957576813030755,0.9549246861344678,128,1
2.785039622162003,-0.4504794543317985,0.4173261170731218,128,2
2.9851419481565244,-0.5618018759505503,0.47899225654336314,128,3
2.637471769732656,-0.44279221607212094,0.5441237374401233,127,1
3.885584263582132,-0.4440659533938742,-0.7078170682176632,127,2
2.856086217740085,-0.5908546961800312,0.6892281400850971,127,3
3.2056897338252384,-0.49392717724549584,0.125869701038852,130,1
2.549040857658838,-0.5604689421015792,0.9248314108452983,130,2
2.2244184412193135,-0.5015135964022193,1.1570367848468583,130,3
2.620048348646378,-0.5104716077185003,0.7325586553030481,129,1
3.2960712534113554,-0.5412576234666631,0.13277013252556621,129,2
2.4169895854292918,-0.4744648979503836,0.8894090434527043,129,3
2.0830133845011005,-0.5205235004632414,1.300567864466323,131,1
2.528579537101905,-0.5020169023118797,0.8057400654421115,131,2
3.496594664262375,-0.5763213595205343,0.013208895229358954,131,3
2.56781323553696,-0.4309885278198635,0.5831174775478917,132,1
3.4125205980344617,-0.5118244091427187,-0.10043104418532615,132,2
2.729078495194699,-0.4826794871187303,0.5581462291330325,132,3
2.4850985768134706,-0.5197163795528468,0.8455204071150365,133,1
2.965407087060157,-0.47411207696666224,0.28145261169480856,133,2
1.7592541346675716,-0.4805635437005549,1.5065540856898756,133,3
3.9820482741342857,-0.44898360573279206,-0.724661807915867,135,1
1.7133263011310191,-0.4930018797276716,1.5732528764202585,135,2
2.0976347040123073,-0.43557645729742944,1.077364050804471,135,3
1.6231117876595818,-0.4520801448234124,1.5686785980109992,134,1
3.1641231760877417,-0.5147477696300484,0.1735449240167762,134,2
2.7992329113531014,-0.4599853405961767,0.4634131623551205,134,3
4.039068412792403,-0.4880994674167596,-0.752896053048429,136,1
3.88842704718445,-0.5354416312111425,-0.4496094544217353,136,2
2.9283245367987547,-0.5096314362890553,0.38510021802691907,136,3
2.019143606754369,-0.5297455872660066,1.3782936871334288,137,1
3.6475477377389325,-0.5387859793700045,-0.19532799124762323,137,2
2.3553675580824347,-0.5342467142399983,1.0362944645614118,137,3
2.6202793065895094,-0.5296299025503686,0.7776300329315899,138,1
3.6907842872460606,-0.5804182886349736,-0.19580735675014774,138,2
2.290160754140743,-0.40846666670404375,0.8199161603270011,138,3
3.7298212113964837,-0.5404266208970512,-0.35292390363040743,139,1
3.2758216531947255,-0.5538656358257867,0.22304802684601643,139,2
3.66061175737741,-0.5184646688285284,-0.27556198360227546,139,3
2.5192328064731555,-0.4473193765934411,0.6355161300059241,141,1
2.76393051847117,-0.5225260482548038,0.6163148033337625,141,2
3.2561058171559125,-0.45820165379336686,-0.009199324691882976,141,3
3.0508833757339744,-0.5156917451531626,0.30262159024877533,140,1
2.24336591737665,-0.49054158588842256,1.069152915072584,140,2
3.196301768970443,-0.47977440780960023,0.06480514340087769,140,3
3.258185300626792,-0.5224200489756186,0.14880845349434665,142,1
2.057372169860173,-0.4483287640323397,1.1460246780565109,142,2
3.1587431958905654,-0.46047812181518566,0.04682588135369133,142,3
1.6132798481667123,-0.44028920275741257,1.5784863873158541,143,1
2.7962988403014606,-0.5046297979861265,0.5299308910322137,143,2
3.542269270081306,-0.5342575515833232,-0.1589762699531541,143,3
3.228109360798044,-0.5468195602152264,0.16770674800040228,144,1
3.6318342240847414,-0.5311471982276998,-0.194634871484291,144,2
2.694161128536507,-0.5323186346377042,0.7046258070852398,144,3
2.198292375251185,-0.48155281829531305,1.092187112519071,145,1
3.1811020080467642,-0.4786379876022693,0.11160862828243127,145,2
3.3946016460831743,-0.5192349260651099,-0.030874371150575338,145,3
2.260428072535433,-0.5173385815869551,1.1128731504100444,146,1
3.0195502825517906,-0.5513181097339839,0.4163594299991748,146,2
2.295272718605702,-0.5423437584358908,1.1078284340452267,146,3
