Binomial.1.2,Order.1.2,Family.1.2,log10BM,log10.density.median,log10.density.mean,sd,log10.lower.95hpd,log10.upper.95hpd,density.median,density.mean,lower.95hpd,upper.95hpd
Acomys_nesiotes,Rodentia,Muridae,1.7201593034059568,2.981349518461567,2.9863971199738577,0.29122944898347286,2.4391229237806615,3.588921428928703,957.964727322853,969.1636569120894,274.86720339183046,3880.801495067287
Acomys_percivali,Rodentia,Muridae,1.3424226808222062,3.1221899999931386,3.1176835206537143,0.3166998337372902,2.4971403751407255,3.7312781433245137,1324.9210496553476,1311.244020215268,314.152395108722,5386.146270999182
Acomys_russatus,Rodentia,Muridae,1.6972293427597176,3.0389426465688043,3.0438255818069244,0.27790123939055766,2.4915206549468074,3.5766524682098795,1093.811906669036,1106.1794390105067,310.11348742945927,3772.701703909406
Acomys_seurati,Rodentia,Muridae,1.8524799936368563,2.923439552267503,2.927088986901524,0.28692526043043837,2.353462747992597,3.4799461549899493,838.3773800665333,845.4520604673517,225.66424216224584,3019.577321791036
Acomys_spinosissimus,Rodentia,Muridae,1.423245873936808,2.931229820449407,2.9269035201851135,0.27293266966704727,2.425967458502338,3.4737729270370235,853.5516779782299,845.091084799455,266.6658845441647,2976.9595048171263
Acomys_subspinosus,Rodentia,Muridae,1.3222192947339193,3.1394916806360658,3.141323437872727,0.2752490404613682,2.6447933343532215,3.7348783981223095,1378.7695409467485,1384.5971644454264,441.36036931588893,5430.9824341489975
Acomys_wilsoni,Rodentia,Muridae,1.2671717284030137,3.160940091889704,3.160540446541005,0.31699839504586624,2.5386617778007436,3.7987285542450264,1448.5720186364013,1447.2396305646344,345.67007017146284,6291.1284746379115
Aconaemys_fuscus,Rodentia,Octodontidae,2.125481265700594,3.0981067201741226,3.100493517874705,0.37485168449022804,2.4051739971269144,3.8613907328567785,1253.4491500202328,1260.3568261153819,254.19909329207397,7267.595257696948
Aconaemys_porteri,Rodentia,Octodontidae,1.9637878273455553,3.18067199932194,3.175876758189784,0.3760715324319703,2.4287840302553194,3.9212810930510873,1515.905048525831,1499.2593231832286,268.40093861532876,8342.209516481917
Aconaemys_sagei,Rodentia,Octodontidae,1.9845273133437926,3.165908347242693,3.16943887696405,0.37366058194010715,2.473344631044324,3.95002685251995,1465.2385869043558,1477.1985645682353,297.4025110341807,8913.06046071976
Acratocnus_odontrigonus,Pilosa,Megalonychidae,4.361538971269279,1.4997839547217464,1.5034093423267756,0.4569291376885613,0.6013353549249252,2.3969273678181278,31.607049364023407,31.8720018774976,3.9933314170178758,249.41775613670404
Acratocnus_ye,Pilosa,Megalonychidae,4.328583449714202,1.5224412435509318,1.5215010806029206,0.45505754592159076,0.611246165327372,2.3858333766139648,33.29977074271989,33.22776119766142,4.085508941494048,243.12710376638478
Acrobates_pygmaeus,Diprotodontia,Acrobatidae,1.0791812460476249,2.9623325453140374,2.969812065221465,0.39034514735627784,2.225859633608139,3.710241337113901,916.9223215377735,932.8505356004565,168.21302993339535,5131.4645987400245
Addax_nasomaculatus,Cetartiodactyla,Bovidae,4.8450999012723335,0.48619530189755045,0.4868927767802984,0.24502169377543795,-0.02432666441768605,0.937759976954192,3.0633407059693236,3.0682643692783453,0.9455256952885297,8.664828612965158
Aegialomys_galapagoensis,Rodentia,Cricetidae,2.062581984228163,2.544348667526368,2.5543822421466214,0.22464096279842755,2.1335447894936603,2.9981324766330193,350.2262286416424,358.41175265723984,136.00184169552494,995.7091008615354
Aegialomys_xanthaeolus,Rodentia,Cricetidae,1.9020028913507294,2.590555798506961,2.604338151190411,0.22724663177261006,2.180602298086931,3.074959440514803,389.543353334333,402.1037757944231,151.56617758617475,1188.3912364168593
Aepeomys_lugens,Rodentia,Cricetidae,1.568201724066995,2.7154102090676373,2.71767722348834,0.34518596885079794,2.047719939555689,3.36951004101515,519.2902984826947,522.0080777468329,111.61432561642373,2341.585612686111
Aepeomys_reigi,Rodentia,Cricetidae,1.608526033577194,2.698994841499716,2.695184662585124,0.3443054403217069,2.0546744412088254,3.4064470675732297,500.02859565912127,495.6609016718984,113.41602999490456,2549.4533378774167
Aepyceros_melampus,Cetartiodactyla,Bovidae,4.720160130632753,0.6604738396722099,0.6679723954281385,0.286423190958184,0.1235091628321721,1.219821314572017,4.575871706610973,4.655565009380603,1.3289515953184476,16.589042301005087
Aepyprymnus_rufescens,Diprotodontia,Potoroidae,3.5118833609788744,1.4274774372385233,1.4282684595597142,0.28580351565945544,0.9066409132979427,2.007327295321722,26.759465669970073,26.808249673201672,8.065678618303798,101.7014852288316
Aeretes_melanopterus,Rodentia,Sciuridae,2.864748335629659,1.8573757549661618,1.8570906612743971,0.4400536584176346,1.0251804032438714,2.717417703446089,72.00717202213042,71.95991824676172,10.596938240294529,521.6962361383582
Aeromys_tephromelas,Rodentia,Sciuridae,3.031408464251624,1.7671686006919542,1.7640645008690656,0.4426773818646879,0.843177409903942,2.595929984828377,58.50171539272357,58.08506783261188,6.969111451493067,394.3937144158832
Aeromys_thomasi,Rodentia,Sciuridae,3.156851901070011,1.7005686940422553,1.7052957186309499,0.44426634107275353,0.8182557070252555,2.5454588705220855,50.18439513630036,50.73360445840528,6.580451718794714,351.1226701772049
