"Binomial.1.2","Order.1.2","Family.1.2","Genus.1.2","Species.1.2","Genus.1.1","Species.1.1","Genus.1.0","Species.1.0","EltonTraits.1.0.Genus","EltonTraits.1.0.Species","EltonTraits.1.0.Status","Departure.From.IUCN.2016.3.Taxonomy","Intrafamily.Ages.Generated.From.Genetic.Data","Analyzed.Intrafamily.Phylogeny","Included.In.Small.Tree","Hierachical.Level","Markers","Bases","Placement","Placement.Source","Taxonomy.Source","Dating.Source"
"Leopardus_guttulus","Carnivora","Felidae","Leopardus","guttulus","000 Species not yet considered valid","000 Species not yet considered valid","000 Species not yet considered valid","000 Species not yet considered valid","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","4",0,0,"Sister to Leopardus tigrinus","Formerly considered conspecific",NA,NA
"Leopardus_jacobita","Carnivora","Felidae","Leopardus","jacobita","Leopardus","jacobita","Leopardus","jacobita","Leopardus","jacobitus","000 Exact match","000 None","Yes","Version 1.1","Yes","2",24,14571,NA,NA,NA,NA
"Leopardus_pardalis","Carnivora","Felidae","Leopardus","pardalis","Leopardus","pardalis","Leopardus","pardalis","Leopardus","pardalis","000 Exact match","000 None","Yes","Version 1.1","Yes","2",26,16129,NA,NA,NA,NA
"Leopardus_tigrinus","Carnivora","Felidae","Leopardus","tigrinus","Leopardus","tigrinus","Leopardus","tigrinus","Leopardus","tigrinus","000 Exact match","000 None","Yes","Version 1.1","Yes","2",26,16138,NA,NA,NA,NA
"Leopardus_wiedii","Carnivora","Felidae","Leopardus","wiedii","Leopardus","wiedii","Leopardus","wiedii","Leopardus","wiedii","000 Exact match","000 None","Yes","Version 1.1","Yes","2",26,16133,NA,NA,NA,NA
"Leopoldamys_ciliatus","Rodentia","Muridae","Leopoldamys","ciliatus","Leopoldamys","ciliatus","Leopoldamys","ciliatus","Leopoldamys","ciliatus","000 Exact match","000 None","No","Version 1.0","Yes","4",0,0,"Leopoldamys ciliatus, Leopoldamys edwardsi and Leopoldamys milleti a tritomy","Nature 446, 507-512 (2007",NA,NA
"Leopoldamys_diwangkarai","Rodentia","Muridae","Leopoldamys","diwangkarai","000 Species not yet considered valid","000 Species not yet considered valid","000 Species not yet considered valid","000 Species not yet considered valid","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","No","Version 1.0","No","4",0,0,"Sister to another species in the genus ","Taxonomy",NA,NA
"Leopoldamys_edwardsi","Rodentia","Muridae","Leopoldamys","edwardsi","Leopoldamys","edwardsi","Leopoldamys","edwardsi","Leopoldamys","edwardsi","000 Exact match","000 None","No","Version 1.0","Yes","2",2,2314,NA,NA,NA,NA
"Leopoldamys_milleti","Rodentia","Muridae","Leopoldamys","milleti","Leopoldamys","milleti","Leopoldamys","milleti","Leopoldamys","milleti","000 Exact match","000 None","No","Version 1.0","No","4",0,0,"Leopoldamys ciliatus, Leopoldamys edwardsi and Leopoldamys milleti a tritomy","Nature 446, 507-512 (2007",NA,NA
"Leopoldamys_neilli","Rodentia","Muridae","Leopoldamys","neilli","Leopoldamys","neilli","Leopoldamys","neilli","Leopoldamys","neilli","000 Exact match","000 None","No","Version 1.0","Yes","2",2,2340,NA,NA,NA,NA
"Leopoldamys_sabanus","Rodentia","Muridae","Leopoldamys","sabanus","Leopoldamys","sabanus","Leopoldamys","sabanus","Leopoldamys","sabanus","000 Exact match","000 None","No","Version 1.0","Yes","2",3,3164,NA,NA,NA,NA
"Leopoldamys_siporanus","Rodentia","Muridae","Leopoldamys","siporanus","Leopoldamys","siporanus","Leopoldamys","siporanus","Leopoldamys","siporanus","000 Exact match","000 None","No","Version 1.0","No","4",0,0,"Sister to Leopoldamys neilli, Leopoldamys sabanus or Leopoldamys ciliatus, Leopoldamys edwardsi and Leopoldamys milleti","Nature 446, 507-512 (2007",NA,NA
"Lepilemur_aeeclis","Primates","Lepilemuridae","Lepilemur","aeeclis","Lepilemur","aeeclis","Lepilemur","aeeclis","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","2",1,2275,NA,NA,NA,NA
"Lepilemur_ahmansonorum","Primates","Lepilemuridae","Lepilemur","ahmansonorum","Lepilemur","ahmansonorum","Lepilemur","ahmansonorum","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","2",1,1140,NA,NA,NA,NA
"Lepilemur_ankaranensis","Primates","Lepilemuridae","Lepilemur","ankaranensis","Lepilemur","ankaranensis","Lepilemur","ankaranensis","Lepilemur","ankaranensis","000 Exact match","000 None","Yes","Version 1.1","Yes","2",45,28120,NA,NA,NA,NA
"Lepilemur_betsileo","Primates","Lepilemuridae","Lepilemur","betsileo","Lepilemur","betsileo","Lepilemur","betsileo","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","2",1,1140,NA,NA,NA,NA
"Lepilemur_dorsalis","Primates","Lepilemuridae","Lepilemur","dorsalis","Lepilemur","dorsalis","Lepilemur","dorsalis","Lepilemur","dorsalis","000 Exact match","000 None","Yes","Version 1.1","Yes","2",49,31135,NA,NA,NA,NA
"Lepilemur_edwardsi","Primates","Lepilemuridae","Lepilemur","edwardsi","Lepilemur","edwardsi","Lepilemur","edwardsi","Lepilemur","edwardsi","000 Exact match","000 None","Yes","Version 1.1","Yes","2",1,2275,NA,NA,NA,NA
"Lepilemur_fleuretae","Primates","Lepilemuridae","Lepilemur","fleuretae","Lepilemur","fleuretae","Lepilemur","fleuretae","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","2",1,1140,NA,NA,NA,NA
"Lepilemur_grewcockorum","Primates","Lepilemuridae","Lepilemur","grewcockorum","Lepilemur","grewcockorum","Lepilemur","grewcockorum","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","2",1,1140,NA,NA,NA,NA
"Lepilemur_hollandorum","Primates","Lepilemuridae","Lepilemur","hollandorum","Lepilemur","hollandorum","000 Species not yet considered valid","000 Species not yet considered valid","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","No","4",0,0,"Sister to another species in the genus ","Taxonomy",NA,NA
"Lepilemur_hubbardorum","Primates","Lepilemuridae","Lepilemur","hubbardorum","Lepilemur","hubbardorum","Lepilemur","hubbardorum","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","2",1,2959,NA,NA,NA,NA
"Lepilemur_jamesorum","Primates","Lepilemuridae","Lepilemur","jamesorum","Lepilemur","jamesorum","Lepilemur","jamesorum","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","2",42,26965,NA,NA,NA,NA
"Lepilemur_leucopus","Primates","Lepilemuridae","Lepilemur","leucopus","Lepilemur","leucopus","Lepilemur","leucopus","Lepilemur","leucopus","000 Exact match","000 None","Yes","Version 1.1","Yes","2",1,2275,NA,NA,NA,NA
"Lepilemur_microdon","Primates","Lepilemuridae","Lepilemur","microdon","Lepilemur","microdon","Lepilemur","microdon","Lepilemur","microdon","000 Exact match","000 None","Yes","Version 1.1","Yes","2",1,2275,NA,NA,NA,NA
"Lepilemur_milanoii","Primates","Lepilemuridae","Lepilemur","milanoii","Lepilemur","milanoii","Lepilemur","milanoii","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","2",1,1140,NA,NA,NA,NA
"Lepilemur_mittermeieri","Primates","Lepilemuridae","Lepilemur","mittermeieri","Lepilemur","mittermeieri","Lepilemur","mittermeieri","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","2",1,1135,NA,NA,NA,NA
"Lepilemur_mustelinus","Primates","Lepilemuridae","Lepilemur","mustelinus","Lepilemur","mustelinus","Lepilemur","mustelinus","Lepilemur","mustelinus","000 Exact match","000 None","Yes","Version 1.1","Yes","2",1,2275,NA,NA,NA,NA
"Lepilemur_otto","Primates","Lepilemuridae","Lepilemur","otto","Lepilemur","otto","Lepilemur","otto","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","2",1,1492,NA,NA,NA,NA
"Lepilemur_petteri","Primates","Lepilemuridae","Lepilemur","petteri","Lepilemur","petteri","Lepilemur","petteri","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","2",1,1140,NA,NA,NA,NA
"Lepilemur_randrianasoloi","Primates","Lepilemuridae","Lepilemur","randrianasoloi","Lepilemur","randrianasoloi","Lepilemur","randrianasoloi","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","2",1,2275,NA,NA,NA,NA
"Lepilemur_ruficaudatus","Primates","Lepilemuridae","Lepilemur","ruficaudatus","Lepilemur","ruficaudatus","Lepilemur","ruficaudatus","Lepilemur","ruficaudatus","000 Exact match","000 None","Yes","Version 1.1","Yes","2",13,9831,NA,NA,NA,NA
"Lepilemur_sahamalazensis","Primates","Lepilemuridae","Lepilemur","sahamalazensis","Lepilemur","sahamalazensis","Lepilemur","sahamalazensis","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","2",1,2275,NA,NA,NA,NA
"Lepilemur_scottorum","Primates","Lepilemuridae","Lepilemur","scottorum","Lepilemur","scottorum","000 Species not yet considered valid","000 Species not yet considered valid","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","No","4",0,0,"Sister to another species in the genus ","Taxonomy",NA,NA
"Lepilemur_seali","Primates","Lepilemuridae","Lepilemur","seali","Lepilemur","seali","Lepilemur","seali","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","2",1,1140,NA,NA,NA,NA
"Lepilemur_septentrionalis","Primates","Lepilemuridae","Lepilemur","septentrionalis","Lepilemur","septentrionalis","Lepilemur","septentrionalis","Lepilemur","septentrionalis","000 Exact match","000 None","Yes","Version 1.1","Yes","2",47,30426,NA,NA,NA,NA
"Lepilemur_tymerlachsoni","Primates","Lepilemuridae","Lepilemur","tymerlachsoni","Lepilemur","tymerlachsoni","Lepilemur","tymerlachsonorum","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","2",1,1140,NA,NA,NA,NA
"Lepilemur_wrightae","Primates","Lepilemuridae","Lepilemur","wrightae","Lepilemur","wrightae","Lepilemur","wrightae","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","Yes","Version 1.1","Yes","2",1,1138,NA,NA,NA,NA
"Leporillus_apicalis","Rodentia","Muridae","Leporillus","apicalis","Leporillus","apicalis","Leporillus","apicalis","Leporillus","apicalis","000 Exact match","000 None","No","Version 1.0","Yes","4",0,0,"Sister to another species in the genus ","Taxonomy",NA,NA
"Leporillus_conditor","Rodentia","Muridae","Leporillus","conditor","Leporillus","conditor","Leporillus","conditor","Leporillus","conditor","000 Exact match","000 None","No","Version 1.0","Yes","2",5,5615,NA,NA,NA,NA
"Leptailurus_serval","Carnivora","Felidae","Leptailurus","serval","Leptailurus","serval","Leptailurus","serval","Leptailurus","serval","000 Exact match","000 None","Yes","Version 1.1","Yes","2",26,16053,NA,NA,NA,NA
"Leptomys_elegans","Rodentia","Muridae","Leptomys","elegans","Leptomys","elegans","Leptomys","elegans","Leptomys","elegans","000 Exact match","000 None","No","Version 1.0","Yes","2",5,5359,NA,NA,NA,NA
"Leptomys_ernstmayri","Rodentia","Muridae","Leptomys","ernstmayri","Leptomys","ernstmayri","Leptomys","ernstmayri","Leptomys","ernstmayri","000 Exact match","000 None","No","Version 1.0","Yes","4",0,0,"Sister to another species in the genus ","Taxonomy",NA,NA
"Leptomys_signatus","Rodentia","Muridae","Leptomys","signatus","Leptomys","signatus","Leptomys","signatus","Leptomys","signatus","000 Exact match","000 None","No","Version 1.0","No","4",0,0,"Sister to another species in the genus ","Taxonomy",NA,NA
"Leptonychotes_weddellii","Carnivora","Phocidae","Leptonychotes","weddellii","Leptonychotes","weddellii","Leptonychotes","weddellii","Leptonychotes","weddellii","000 Exact match","000 None","Yes","Version 1.1","Yes","2",17,9946,NA,NA,NA,NA
"Leptonycteris_curasoae","Chiroptera","Phyllostomidae","Leptonycteris","curasoae","Leptonycteris","curasoae","Leptonycteris","curasoae","Leptonycteris","curasoae","000 Exact match","000 None","No","Version 1.0","Yes","2",6,6955,NA,NA,NA,NA
"Leptonycteris_nivalis","Chiroptera","Phyllostomidae","Leptonycteris","nivalis","Leptonycteris","nivalis","Leptonycteris","nivalis","Leptonycteris","nivalis","000 Exact match","000 None","No","Version 1.0","Yes","4",0,0,"Sister to Leptonycteris curasoae and Leptonycteris yerbabuenae","Nature 446, 507-512 (2007)",NA,NA
"Leptonycteris_yerbabuenae","Chiroptera","Phyllostomidae","Leptonycteris","yerbabuenae","Leptonycteris","yerbabuenae","Leptonycteris","yerbabuenae","Leptonycteris","yerbabuenae","000 Exact match","000 None","No","Version 1.0","Yes","2",4,5381,NA,NA,NA,NA
"Lepus_alleni","Lagomorpha","Leporidae","Lepus","alleni","Lepus","alleni","Lepus","alleni","Lepus","alleni","000 Exact match","000 None","No","Version 1.0","Yes","3",1,702,NA,NA,NA,NA
"Lepus_americanus","Lagomorpha","Leporidae","Lepus","americanus","Lepus","americanus","Lepus","americanus","Lepus","americanus","000 Exact match","000 None","No","Version 1.0","Yes","2",6,3845,NA,NA,NA,NA
"Lepus_arcticus","Lagomorpha","Leporidae","Lepus","arcticus","Lepus","arcticus","Lepus","arcticus","Lepus","arcticus","000 Exact match","000 None","No","Version 1.0","Yes","3",1,702,NA,NA,NA,NA
"Lepus_brachyurus","Lagomorpha","Leporidae","Lepus","brachyurus","Lepus","brachyurus","Lepus","brachyurus","Lepus","brachyurus","000 Exact match","000 None","No","Version 1.0","Yes","3",1,1140,NA,NA,NA,NA
"Lepus_californicus","Lagomorpha","Leporidae","Lepus","californicus","Lepus","californicus","Lepus","californicus","Lepus","californicus","000 Exact match","000 None","No","Version 1.0","Yes","2",6,3861,NA,NA,NA,NA
"Lepus_callotis","Lagomorpha","Leporidae","Lepus","callotis","Lepus","callotis","Lepus","callotis","Lepus","callotis","000 Exact match","000 None","No","Version 1.0","Yes","3",1,702,NA,NA,NA,NA
"Lepus_capensis","Lagomorpha","Leporidae","Lepus","capensis","Lepus","capensis","Lepus","capensis","Lepus","capensis","000 Exact match","000 None","No","Version 1.0","Yes","2",6,3848,NA,NA,NA,NA
"Lepus_castroviejoi","Lagomorpha","Leporidae","Lepus","castroviejoi","Lepus","castroviejoi","Lepus","castroviejoi","Lepus","castroviejoi","000 Exact match","000 None","No","Version 1.0","Yes","3",1,617,NA,NA,NA,NA
"Lepus_comus","Lagomorpha","Leporidae","Lepus","comus","Lepus","comus","Lepus","comus","Lepus","comus","000 Exact match","000 None","No","Version 1.0","Yes","3",1,1140,NA,NA,NA,NA
"Lepus_coreanus","Lagomorpha","Leporidae","Lepus","coreanus","Lepus","coreanus","Lepus","coreanus","Lepus","coreanus","000 Exact match","000 None","No","Version 1.0","Yes","3",1,1140,NA,NA,NA,NA
"Lepus_corsicanus","Lagomorpha","Leporidae","Lepus","corsicanus","Lepus","corsicanus","Lepus","corsicanus","Lepus","corsicanus","000 Exact match","000 None","No","Version 1.0","Yes","3",1,1064,NA,NA,NA,NA
"Lepus_europaeus","Lagomorpha","Leporidae","Lepus","europaeus","Lepus","europaeus","Lepus","europaeus","Lepus","europaeus","000 Exact match","000 None","No","Version 1.0","Yes","3",1,1061,NA,NA,NA,NA
"Lepus_fagani","Lagomorpha","Leporidae","Lepus","fagani","Lepus","fagani","Lepus","fagani","Lepus","fagani","000 Exact match","000 None","No","Version 1.0","Yes","4",0,0,"Sister to Lepus saxatilis and Lepus microtis","Nature 446, 507-512 (2007)",NA,NA
"Lepus_flavigularis","Lagomorpha","Leporidae","Lepus","flavigularis","Lepus","flavigularis","Lepus","flavigularis","Lepus","flavigularis","000 Exact match","000 None","No","Version 1.0","Yes","3",1,1140,NA,NA,NA,NA
"Lepus_granatensis","Lagomorpha","Leporidae","Lepus","granatensis","Lepus","granatensis","Lepus","granatensis","Lepus","granatensis","000 Exact match","000 None","No","Version 1.0","Yes","3",1,1061,NA,NA,NA,NA
"Lepus_habessinicus","Lagomorpha","Leporidae","Lepus","habessinicus","Lepus","habessinicus","Lepus","habessinicus","Lepus","habessinicus","000 Exact match","000 None","No","Version 1.0","Yes","4",0,0,"Sister to Lepus capensis","Nature 446, 507-512 (2007)",NA,NA
"Lepus_hainanus","Lagomorpha","Leporidae","Lepus","hainanus","Lepus","hainanus","Lepus","hainanus","Lepus","hainanus","000 Exact match","000 None","No","Version 1.0","Yes","3",1,1140,NA,NA,NA,NA
"Lepus_insularis","Lagomorpha","Leporidae","Lepus","insularis","Lepus","insularis","Lepus","insularis","Lepus","insularis","000 Exact match","000 None","No","Version 1.0","Yes","3",1,1140,NA,NA,NA,NA
"Lepus_mandshuricus","Lagomorpha","Leporidae","Lepus","mandshuricus","Lepus","mandshuricus","Lepus","mandshuricus","Lepus","mandshuricus","000 Exact match","000 None","No","Version 1.0","Yes","3",1,1140,NA,NA,NA,NA
"Lepus_nigricollis","Lagomorpha","Leporidae","Lepus","nigricollis","Lepus","nigricollis","Lepus","nigricollis","Lepus","nigricollis","000 Exact match","000 None","No","Version 1.0","Yes","4",0,0,"Lepus nigricollis and Lepus peguensis combined sister to Lepus hainanus","Nature 446, 507-512 (2007)",NA,NA
"Lepus_oiostolus","Lagomorpha","Leporidae","Lepus","oiostolus","Lepus","oiostolus","Lepus","oiostolus","Lepus","oiostolus","000 Exact match","000 None","No","Version 1.0","Yes","3",1,1140,NA,NA,NA,NA
"Lepus_othus","Lagomorpha","Leporidae","Lepus","othus","Lepus","othus","Lepus","othus","Lepus","othus","000 Exact match","000 None","No","Version 1.0","Yes","3",1,702,NA,NA,NA,NA
"Lepus_peguensis","Lagomorpha","Leporidae","Lepus","peguensis","Lepus","peguensis","Lepus","peguensis","Lepus","peguensis","000 Exact match","000 None","No","Version 1.0","Yes","4",0,0,"Lepus nigricollis and Lepus peguensis combined sister to Lepus hainanus","Nature 446, 507-512 (2007)",NA,NA
